title,url,price,location,year,mileage
"Toyota RAV4 2,5 Style Selection Plus",https://www.njuskalo.hr/auti/toyota-rav4-2.5-automatik-oglas-49317749,48.500 €,"Podsused - Vrapče, Trdica",2024,20.000 km
"Toyota RAV4 2.5 Hybrid Style • 9.870 km • JBL • 360° • koža • 19"" alu",https://www.njuskalo.hr/auti/toyota-rav4-2.5-automatik-oglas-50726236,48.900 €,Njemačka,2025,10.000 km
"Toyota RAV4 2.5 Hybrid 4x2 Aut. 218 KS, ACC+KAM+GR SJED+LANE+KEY",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-4x2-aut-218-ks-acc-kam-gr-sjed-lane-key-oglas-50771696,48.950 €,Njemačka,2025,15.200 km
BMW X1 xDrive 2.3d Mpaket 2024,https://www.njuskalo.hr/auti/bmw-x1-xdrive-2.3d-mpaket-oglas-50085952,49.000 €,"Velika Gorica - Okolica, Staro Čiće",2024,42.000 km
BMW X1 xDrive23d M-sport,https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-m-sport-oglas-49937583,49.990 €,"Slavonski Brod, Brodski Varoš",2024,12.300 km
"Toyota RAV4 2,5 PLUG IN HYBRID - LED, NAVI, HUD, TOYOTA GARANCIJA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-plug-in-hybrid-led-navi-hud-toyota-garancija-oglas-51004143,50.140 €,Njemačka Objavljen: 16.07.2026.,2025,18.010 km
"BMW X1 xDrive20d - M SPORT, PANORAMA, HARMAN, ACC",https://www.njuskalo.hr/auti/bmw-x1-xdrive20d-m-sport-panorama-harman-acc-oglas-50761205,50.900 €,Njemačka Objavljen: 08.06.2026.,2025,27.500 km
"BMW X1 25e xDrive Steptronic M Sport 245 KS, LED+TEM+GR SJED+KAM+VIRT+",https://www.njuskalo.hr/auti/bmw-x1-25e-xdrive-steptronic-m-sport-245-ks-led-tem-gr-sjed-kam-virt-oglas-49893293,52.200 €,Njemačka Objavljen: 05.05.2026.,2024,20.900 km
"Toyota RAV4 2,5 HYBRID - U PDV, KLIMAAUT, KAMERA",https://www.njuskalo.hr/auti/toyota-rav4-2.5-hybrid-pdv-klimaaut-kamera-oglas-51028630,52.850 €,Njemačka Objavljen: 20.07.2026.,2026,30 km
BMW X1 xDrive23d *LED*H/K*HEAD-UP*PANORAMA*360° KAMERA* M SPORT*,https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-led-h-k-head-up-panorama-360-kamera-m-sport-oglas-50830015,53.700 €,"Donji Grad, Donji grad Objavljen: 16.07.2026.",2024,34.100 km
BMW X1 xDrive23d *LED*H/K*HEAD-UP*PANORAMA*360° KAMERA* M SPORT PRO*,https://www.njuskalo.hr/auti/bmw-x1-xdrive23d-led-h-k-head-up-panorama-360-kamera-m-sport-pro-oglas-49187150,53.700 €,"Donji Grad, Donji grad Objavljen: 16.07.2026.",2024,33.800 km
"Toyota RAV4 AWD Aut. 306 KS, LED+ACC+4xGR SJED+KAM+PARK",https://www.njuskalo.hr/auti/toyota-rav4-awd-aut-306-ks-led-acc-4xgr-sjed-kam-park-oglas-50991404,56.400 €,Njemačka Objavljen: 15.07.2026.,2025,13.715 km
Volvo EX40 Plus Black Edition | 252KS | NAVI | H&K | 360KAM | LED,https://www.njuskalo.hr/auti/volvo-ex40-plus-black-edition-252ks-navi-h-k-360kam-led-oglas-48183366,57.580 €,Njemačka Objavljen: 30.09.2025.,2025,14.990 km
"Toyota RAV4 2,5 GR SPORT 2.5L HEV 4x4 - U PDVU",https://www.njuskalo.hr/auti/toyota-rav4-2.5-gr-sport-2.5l-hev-4x4-oglas-51040003,59.860 €,Njemačka Objavljen: 22.07.2026.,2026,150 km
"Toyota RAV4 2.5 AWD Aut. 306 KS, LED+ACC+GR SJED+VIRT+KAM",https://www.njuskalo.hr/auti/toyota-rav4-2.5-awd-aut-306-ks-led-acc-gr-sjed-virt-kam-oglas-50991457,61.450 €,Njemačka Objavljen: 15.07.2026.,2026,7.500 km
BMW X1 xDrive30e,https://www.njuskalo.hr/auti/bmw-x1-xdrive30e-oglas-51052447,63.000 €,"Trešnjevka - Sjever, Trešnjevka Objavljen: 24.07.2026.",2025,15.000 km
BMW X1  335i,https://www.njuskalo.hr/auti/bmw-x1-335i-oglas-50896593,65.000 €,"Jelenje, Dražice Objavljen: 30.06.2026.",2023,45.000 km
